API/UWI,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Operator (Reported),Survey,Entity ID,Last 12 Oil,Last 12 Gas,Last 12 Water,Other No.
42391318810000,"MAGNUM PRODUCING, LP",HYNES,9,REFUGIO (TX),6000 STRAY,OIL,INACTIVE,V,6410.00000,1985-09-11,1996-01-01,1996-12-01,12,361.0000,,3779.0000,,59,,0.0000,3839.0000,,1526,,3053.0000,GULF COAST WEST,330.0000,3108.0000,0.0000,,34.0000,36.0000,7.0000,213414.0000,0,,,2019-12-01,,,,200.00,95.5280,100.00,10468.1440,4965.2000,,201.0000,1,1526.0000,1,1526.0000,1,9.0000,1,5962.00000,5966.00000,,40.800000,1985-09-24,1,1,"MAGNUM PRODUCING, LP","PLAINS MARKETING, L.P.",08169,4.00,,"PAPALOTE, E",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1792403,42,-97.5112794,,,P-330,"MAGNUM PRODUCING, LP","LAMBERT, W",384541,3779.0000,361.0000,0.0000,0
42469318650000,"MAGNUM PRODUCING, LP",TRAYLOR,1,VICTORIA (TX),4800 GRETA,OIL,INACTIVE,V,8512.00000,2003-05-08,1992-06-01,1992-07-01,2,2.0000,,35.0000,,34,1.0000,0.0000,35.0000,,1,1.0000,,GULF COAST WEST,,,,,1.0000,1.0000,0.0000,6613.0000,0,,,2010-04-01,,,,30.00,57.1430,60.00,17500.0000,34000.0000,34000.0000,1.0000,2,34.0000,2,34.0000,2,0.0000,2,4870.00000,6159.00000,,44.000000,1982-03-06,1,1,,"PLAINS MARKETING, L.P.",07804,1289.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6156695,34,-96.8967059,,,P-330,"MAGNUM PRODUCING, LP","GALBAN, J E",384182,35.0000,2.0000,0.0000,0
42057308320000,"MAGNUM PRODUCING, LP","SELLS, KATHERINE M.",1,CALHOUN (TX),7530,OIL,INACTIVE,V,8970.00000,1987-03-03,1990-06-01,1999-07-01,103,15380.0000,,1742.0000,,2,,0.0000,4305.0000,,67,1.0000,289.0000,GULF COAST WEST,50.0000,297.0000,0.0000,,3.0000,3.0000,0.0000,15903.0000,0,57,,2004-04-01,0,,,10.00,,8830.00,,82000.0000,,2489.0000,13,109.0000,25,446.0000,13,3.0000,13,7522.00000,8540.00000,,48.000000,1978-06-22,1,1,,"PLAINS MARKETING, L.P.",07604,1018.00,,KELLERS CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6964074,22,-96.4419527,2,,P-330,"MAGNUM PRODUCING, LP","HOUSTON, S",383987,36.0000,,0.0000,0
42123309500000,MAGNUM PRODUCING & OPERATING CO.,"SCHAEFER, E. C.",5U,DEWITT (TX),YEGUA 4800,OIL,INACTIVE,V,5412.00000,1990-03-05,1987-03-01,1989-04-01,22,3.0000,,208.0000,,2,1.0000,0.0000,209.0000,EAGLE FORD DRY,6,,47.0000,GULF COAST WEST,0.0000,47.0000,0.0000,EAGLEFORD,1.0000,1.0000,0.0000,4400.0000,0,85,,2009-10-01,0,,,0.00,31.5790,10.00,31666.6670,,2000.0000,1.0000,4,22.0000,2,22.0000,2,0.0000,2,4802.00000,4860.00000,,44.000000,1979-02-12,1,1,,,07242,58.00,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9480347,153,-97.3387197,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"DUFF, J",383626,95.0000,3.0000,0.0000,0
42391318670000,MAGNUM PRODUCING & OPERATING COMPANY,ROCHE -A-,1,REFUGIO (TX),5500,OIL,INACTIVE,V,7000.00000,1985-07-06,1985-12-01,1987-09-01,16,,,1837.0000,,42,,0.0000,1837.0000,,449,,734.0000,GULF COAST WEST,0.0000,734.0000,0.0000,,2.0000,2.0000,0.0000,9677.0000,0,1512,,,0,,,0.00,,0.00,,,,,,525.0000,9,525.0000,9,3.0000,9,5484.00000,5487.00000,,42.000000,1985-11-18,1,1,,ENRON OIL TRADING & TRANSP. CO.,07084,3.00,,CRASS,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1998990,216,-97.4293635,LT 36,,P-330,MAGNUM ENGINEERING COMPANY,"MITCHELL, D J",383468,325.0000,,0.0000,0
42469320050000,"MAGNUM PRODUCING, LP",TRAYLOR,,VICTORIA (TX),6450,OIL,INACTIVE,V,7748.00000,,1992-08-01,2004-03-01,36,19.0000,,4920.0000,,5,,22031.0000,4923.0000,,475,1.0000,2407.0000,GULF COAST WEST,6.0000,2408.0000,12035.0000,,17.0000,17.0000,0.0000,100233.0000,4,,,2010-03-01,,,,0.00,,0.00,,501000.0000,,1.0000,20,530.0000,3,530.0000,3,3.0000,3,4240.00000,6424.00000,,37.500000,1983-03-17,1,2,HOUSTON PIPE LINE COMPANY LP,SHELL TRADING (US) COMPANY,06870,2184.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6126083,34,-96.8949634,,,P-330,"MAGNUM PRODUCING, LP","GALBAN, J E",383254,620.0000,,531.0000,0
42469322720000,"MAGNUM PRODUCING, LP",TRAYLOR,8 T,VICTORIA (TX),6800 FRIO,OIL,INACTIVE,V,7497.00000,1984-09-04,1984-10-01,1985-06-01,8,539.0000,,1088.0000,,28,14.0000,0.0000,1178.0000,,203,101.0000,965.0000,GULF COAST WEST,483.0000,1045.0000,0.0000,,9.0000,10.0000,5.0000,60667.0000,0,,,2010-03-01,,,,500.00,495.4040,500.00,2018.5530,2000.0000,2000.0000,140.0000,2,280.0000,2,303.0000,2,2.0000,2,6793.00000,6794.00000,,31.300000,1984-10-09,1,1,,"FLINT HILLS RESOURCES, LP",06845,1.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6241881,34,-96.8983106,,,P-330,"MAGNUM PRODUCING, LP","GALBAN, J E",383231,1088.0000,539.0000,0.0000,0
42469322410000,"MAGNUM PRODUCING, LP",TRAYLOR,,VICTORIA (TX),6400,OIL,INACTIVE,V,7748.00000,1985-04-07,1984-07-01,1988-06-01,47,30985.0000,,48972.0000,,30,,0.0000,54136.0000,,858,589.0000,12233.0000,GULF COAST WEST,8406.0000,13634.0000,0.0000,,76.0000,84.0000,52.0000,506710.0000,0,3994,2819,2010-03-01,0,,,690.00,171.2820,630.00,5838.3230,1455.4000,,1825.0000,13,2648.0000,13,2952.0000,13,18.0000,13,6173.00000,6424.00000,,30.500000,1984-07-19,3,3,,"PLAINS MARKETING, L.P.",06747,251.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6302575,34,-96.8973690,,,P-330,"MAGNUM PRODUCING, LP","GALBAN, J E",383135,975.0000,167.0000,0.0000,0
42391317080000,"MAGNUM PRODUCING, LP",HYNES,,REFUGIO (TX),6000,OIL,INACTIVE,V,6410.00000,1985-06-26,1984-07-01,2006-07-01,246,536993.0000,,618668.0000,,195,,6171644.0000,708167.0000,,1919,731.0000,17488.0000,GULF COAST WEST,6663.0000,18599.0000,174880.0000,,103.0000,109.0000,39.0000,656645.0000,1460,1976,,2019-12-01,21284,,,380.00,,870.00,,2623.4000,,12318.0000,91,11353.0000,21,12302.0000,21,74.0000,21,5940.00000,5966.00000,,39.200000,1984-07-11,1,3,,"FLINT HILLS RESOURCES, LP",06739,26.00,,"PAPALOTE, E",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1772656,42,-97.5188447,,,P-330,"MAGNUM PRODUCING, LP","LAMBERT, W",383127,2539.0000,,19012.0000,0
42469322420000,"MAGNUM PRODUCING, LP",TRAYLOR,7,VICTORIA (TX),7200,OIL,INACTIVE,V,7996.00000,1984-06-01,1984-06-01,2004-03-01,44,9044.0000,,21395.0000,,77,,176871.0000,22902.0000,,190,100.0000,11449.0000,GULF COAST WEST,6267.0000,12494.0000,94648.0000,,17.0000,19.0000,9.0000,112258.0000,637,,,2010-03-01,,,,530.00,62.6120,420.00,15971.4290,1890.1000,,2383.0000,4,4094.0000,4,4491.0000,4,27.0000,4,7249.00000,7261.00000,,40.000000,1984-06-20,1,2,HOUSTON PIPE LINE COMPANY LP,SHELL TRADING (US) COMPANY,06732,12.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6080428,34,-96.9010388,,,P-330,"MAGNUM PRODUCING, LP","GALBAN, J E",383120,1118.0000,70.0000,9241.0000,0
42391316620000,MAGNUM PRODUCING & OPERATING COMPANY,ROCHE,,REFUGIO (TX),5500,OIL,INACTIVE,V,7026.00000,1984-08-06,1983-08-01,1992-04-01,102,174957.0000,,438255.0000,,,1.0000,0.0000,467414.0000,,856,450.0000,19231.0000,GULF COAST WEST,10110.0000,20916.0000,0.0000,,132.0000,144.0000,69.0000,861167.0000,0,16603,20574,,0,,,530.00,4861.3710,400.00,205.7030,1902.5000,0.0000,3643.0000,36,7808.0000,42,8231.0000,42,49.0000,42,5497.00000,5508.00000,,42.000000,1983-08-25,1,2,,,06577,11.00,,CRASS,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1954080,216,-97.4378695,,,P-330,MAGNUM ENGINEERING COMPANY,"MITCHELL, D J",382970,1284.0000,6242.0000,0.0000,0
42391314810000,MAGNUM PRODUCING & OPERATING COMPANY,ROCHE -D-,,REFUGIO (TX),CHAMBERLAIN,OIL,INACTIVE,V,6398.00000,1981-07-18,1982-07-01,1988-03-01,30,78997.0000,,9141.0000,,17,50.0000,0.0000,22307.0000,,1531,7037.0000,3187.0000,GULF COAST WEST,14605.0000,5621.0000,0.0000,,17.0000,17.0000,0.0000,102774.0000,0,3113,32177,,0,,,0.00,9979.7050,8640.00,100.2030,,340.0000,14672.0000,7,1548.0000,7,3993.0000,7,24.0000,7,4016.00000,5945.00000,,40.800000,1981-11-10,1,1,,ENRON OIL TRADING & TRANSP. CO.,06372,1929.00,,"LAURA THOMPSON,SE",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1936673,7,-97.4701823,,,P-330,MAGNUM ENGINEERING COMPANY,"BROWN, R",382767,542.0000,5409.0000,0.0000,0
42469318650000,MAGNUM PRODUCING & OPERATING CO.,TRAYLOR,1,VICTORIA (TX),"6100, FRIO 1-A",OIL,INACTIVE,V,8512.00000,2003-05-08,1982-03-01,1992-05-01,120,441634.0000,,130634.0000,,11,1.0000,0.0000,204240.0000,,1962,,13651.0000,GULF COAST WEST,12500.0000,15734.0000,0.0000,,90.0000,90.0000,0.0000,541800.0000,0,1629,35691,2009-10-01,0,,,0.00,21629.6830,3380.00,46.2330,,11000.0000,16654.0000,87,2709.0000,2,2932.0000,89,18.0000,89,6142.00000,6159.00000,,46.000000,1982-03-06,1,1,HOUSTON PIPE LINE COMPANY,"KOCH OIL CO/DIV OF KOCH IND, INC",06263,17.00,,HEYSER,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6156695,,-96.8967059,,,P-330,MAGNUM PRODUCING & OPERATING CO.,,382659,694.0000,15011.0000,0.0000,0
42123006080000,MAGNUM PRODUCING & OPERATING CO.,"GEARY, C. A. UNIT",3,DEWITT (TX),YEGUA 4800,OIL,INACTIVE,V,7658.00000,,1981-10-01,1984-06-01,25,12480.0000,,3511.0000,,44,,0.0000,5591.0000,EAGLE FORD DRY,460,78.0000,1672.0000,GULF COAST WEST,3223.0000,2209.0000,0.0000,EAGLEFORD,10.0000,12.0000,15.0000,72767.0000,0,1013,6227,1998-12-01,0,,,1530.00,11244.1860,3550.00,88.9350,654.6000,,1934.0000,22,460.0000,1,473.0000,1,3.0000,1,2795.00000,4990.00000,,44.000000,1981-12-07,2,2,,,06215,2195.00,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9546716,335,-97.3237598,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"MASON, L M",382611,172.0000,1934.0000,0.0000,0
42391313500000,"MAGNUM PRODUCING, LP",HYNES,1,REFUGIO (TX),5950,OIL,INACTIVE,V,6543.00000,,1981-08-01,1996-12-01,166,190851.0000,,128947.0000,,86,,0.0000,160755.0000,,315,1612.0000,3524.0000,GULF COAST WEST,48162.0000,11551.0000,0.0000,,16.0000,48.0000,191.0000,286467.0000,0,3340,885,2019-12-01,0,,,12020.00,1950.2470,1480.00,512.7560,83.2000,,12689.0000,3,2647.0000,53,2900.0000,53,17.0000,53,5949.00000,5953.00000,,42.900000,1979-11-01,1,1,"EL PASO FIELD SERVICES, L.P.","PLAINS MARKETING, L.P.",06206,4.00,,"PAPALOTE, E",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1798244,,-97.5165978,,,P-330,"MAGNUM PRODUCING, LP",,382602,2633.0000,5135.0000,0.0000,0
42123309910000,"MAGNUM PRODUCING, LP","KRUEGAR, D. R.",1,DEWITT (TX),YEGUA 450,OIL,ACTIVE,V,5100.00000,,1981-09-01,2020-12-01,464,35306.0000,,104071.0000,1,17,,0.0000,109955.0000,EAGLE FORD DRY,775,195.0000,8201.0000,GULF COAST WEST,1110.0000,8386.0000,0.0000,EAGLEFORD,55.0000,58.0000,15.0000,347710.0000,0,229,,,0,,,270.00,,340.00,,3696.8000,,1602.0000,45,1719.0000,2,1797.0000,2,11.0000,2,4502.00000,4547.00000,,44.300000,1979-08-02,1,1,,ENTERPRISE CRUDE OIL LLC,06169,45.00,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9583428,335,-97.3358157,,,P-330,"MAGNUM PRODUCING, LP","MASON, L M",382566,243.0000,,0.0000,0
42391313500000,"MAGNUM PRODUCING, LP",HYNES,,REFUGIO (TX),6100,OIL,INACTIVE,V,6950.00000,,1979-11-01,1981-07-01,21,16413.0000,,18885.0000,,222,588.0000,0.0000,21620.0000,,1941,1506.0000,8121.0000,GULF COAST WEST,6306.0000,9172.0000,0.0000,,61.0000,69.0000,47.0000,412613.0000,0,12014,9327,2008-07-01,0,,,780.00,1031.2910,870.00,969.6580,1284.5000,377.6000,1506.0000,1,1941.0000,1,2192.0000,1,13.0000,1,2028.00000,6092.00000,,35.000000,1979-11-01,1,1,,,05815,4064.00,,"PAPALOTE, E",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.1823209,42,-97.5193602,,,P-330,"MAGNUM PRODUCING, LP","LAMBERT, W",382223,6871.0000,7086.0000,0.0000,0
42123006100000,"MAGNUM PRODUCING, LP","GEARY, C. A.",,DEWITT (TX),YEGUA 450,OIL,ACTIVE,V,7641.00000,,1977-06-01,2020-12-01,429,63650.0000,,86958.0000,1,12,,0.0000,97566.0000,EAGLE FORD DRY,538,102.0000,4126.0000,GULF COAST WEST,3051.0000,4635.0000,0.0000,EAGLEFORD,13.0000,19.0000,34.0000,114516.0000,0,280,,2000-12-13,0,,,2490.00,,730.00,,401.2000,,1219.0000,115,1200.0000,5,1299.0000,5,8.0000,5,,4526.00000,,43.800000,1954-03-27,1,2,,ENTERPRISE CRUDE OIL LLC,05446,,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9600787,335,-97.3291879,,,P-330,"MAGNUM PRODUCING, LP","MASON, L M",381866,224.0000,,0.0000,5104
42255006900000,"MAGNUM PRODUCING, LP","MOCZYGEMBA, C.W.",1,KARNES (TX),EDWARDS,OIL,INACTIVE,V,11125.00000,,1974-01-01,2007-05-01,382,790385.0000,,32442.0000,,,56.0000,0.0000,164173.0000,EAGLEVILLE,462,,2184.0000,GULF COAST WEST,109.0000,2202.0000,0.0000,EAGLEFORD,20.0000,20.0000,0.0000,120214.0000,0,157,3617,2013-11-01,0,,,0.00,50295.7750,24360.00,19.8820,,0.0000,9875.0000,23,561.0000,2,1934.0000,27,12.0000,27,10879.00000,10962.00000,,40.000000,1967-12-01,1,1,ENERGY TRANSFER COMPANY,"GULFMARK ENERGY, INC.",05086,83.00,,PANNA MARIA,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9775756,4,-97.9412206,,,P-330,"MAGNUM PRODUCING, LP","HERNANDEZ, HRS A",381508,71.0000,3571.0000,0.0000,0
42239302130000,MAGNUM PRODUCING & OPERATING CO.,"APPLING, F. E. -B-",,JACKSON (TX),SEG 5 WEED UPPER,OIL,INACTIVE,V,14760.00000,1964-06-05,1983-07-01,1992-01-01,59,14381.0000,,5590.0000,,1,1.0000,0.0000,7987.0000,,378,,1261.0000,GULF COAST WEST,0.0000,1261.0000,0.0000,,7.0000,7.0000,0.0000,41226.0000,0,6,33,2003-01-01,0,,,0.00,1000.0000,2570.00,1000.0000,,1000.0000,490.0000,17,378.0000,1,378.0000,1,2.0000,1,7888.00000,7906.00000,,40.800000,1964-11-01,1,2,LAVACA PIPE LINE COMPANY,"TEPPCO CRUDE OIL, L.P.",04753,18.00,,APPLING,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6831360,89,-96.3875158,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"AHLERT, W",381176,1.0000,1.0000,0.0000,0
42255013210000,"MAGNUM PRODUCING, LP","PARGMANN, A. O.",,KARNES (TX),PETTUS,OIL,INACTIVE,V,4850.00000,,1967-08-01,2002-07-01,416,104898.0000,,143657.0000,,9,,0.0000,161140.0000,,1656,823.0000,8095.0000,,4024.0000,8766.0000,0.0000,,43.0000,47.0000,21.0000,280467.0000,0,2036,,2020-04-15,0,,,500.00,,730.00,,2010.9000,,2108.0000,183,1656.0000,1,1793.0000,1,11.0000,1,4046.00000,4056.00000,,40.000000,1967-07-24,1,1,,"PLAINS MARKETING, L.P.",04248,10.00,,"PORTER, WEST",TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,,,,,,P-330,"MAGNUM PRODUCING, LP",A-3 VICTOR BLANCO,380672,1360.0000,,0.0000,0
42239302130000,MAGNUM PRODUCING & OPERATING CO.,"APPLING, F. E., -B- UNIT",,JACKSON (TX),SEG.12 FRANKSON,OIL,INACTIVE,V,8600.00000,,1964-08-01,2002-05-01,424,206145.0000,,127715.0000,,67,374.0000,0.0000,162072.0000,,2511,,13525.0000,GULF COAST WEST,0.0000,13525.0000,0.0000,,71.0000,71.0000,0.0000,428800.0000,0,1817,2867,2001-12-17,0,,,0.00,4144.8280,1610.00,241.2650,,179.1000,2461.0000,167,2511.0000,1,2511.0000,1,15.0000,1,7810.00000,8117.00000,,40.000000,1964-08-02,1,2,LAVACA PIPE LINE COMPANY,"TEPPCO CRUDE OIL, L.P.",03675,307.00,,APPLING,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.6845166,89,-96.3861356,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"AHLERT, W",380114,1305.0000,5409.0000,0.0000,0
42469000260000,"MAGNUM PRODUCING, LP","JACOBS, C. Y.",,VICTORIA (TX),WILCOX,OIL,INACTIVE,V,8400.00000,1982-02-25,1951-06-01,1991-03-01,319,1053973.0000,,1367607.0000,,,13.0000,0.0000,1543269.0000,,1041,,35878.0000,GULF COAST WEST,0.0000,35878.0000,0.0000,,102.0000,102.0000,0.0000,613742.0000,0,,,2003-04-01,,,,0.00,,770.00,,,0.0000,27487.0000,129,12776.0000,10,12776.0000,10,77.0000,10,8082.00000,8140.00000,,32.000000,1951-08-11,1,5,,SHELL PIPELINE COMPANY LP,00648,58.00,,HELEN GOHLKE,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,8,USA,,,29.0642179,439,-97.0050048,,,P-330,"MAGNUM PRODUCING, LP",I RR CO,377506,,13.0000,0.0000,0
42123005770000,"MAGNUM PRODUCING, LP","SCHAEFER, E. C.",,DEWITT (TX),,OIL,ACTIVE,V,7664.00000,,1951-08-01,2020-12-01,816,846675.0000,,1236637.0000,22,639,,115638687.0000,1377750.0000,EAGLE FORD DRY,1240,,10623.0000,GULF COAST WEST,0.0000,10623.0000,1043246.0000,EAGLEFORD,58.0000,58.0000,0.0000,345600.0000,39524,5458,,2019-11-14,337596,,,0.00,,680.00,,,,22612.0000,4,6811.0000,10,6811.0000,10,41.0000,10,2714.00000,7660.00000,,33.400000,1951-08-09,3,4,,ENTERPRISE CRUDE OIL LLC,00394,4946.00,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9438048,153,-97.3428290,,,P-330,"MAGNUM PRODUCING, LP","DUFF, J",377339,7857.0000,,485982.0000,0
42123311350000,"MAGNUM PRODUCING, LP","GEARY, C. A., UNIT",,DEWITT (TX),WILCOX,OIL,INACTIVE,V,9016.00000,1980-06-01,1952-08-01,1999-08-01,553,885180.0000,,1751265.0000,,131,,175144195.0000,1898795.0000,EAGLE FORD DRY,1222,,15021.0000,GULF COAST WEST,0.0000,15021.0000,1502252.0000,EAGLEFORD,69.0000,69.0000,0.0000,416400.0000,13101,3441,,2016-12-01,344136,,,0.00,,510.00,,,,24450.0000,94,13900.0000,30,13900.0000,30,83.0000,30,2763.00000,7626.00000,,35.000000,1952-08-19,1,6,"TEXAS EASTERN TRANSMISSION, LP",ENTERPRISE CRUDE OIL LLC,00386,4863.00,,COTTONWOOD CREEK S.,TX,02,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,28.9571862,335,-97.3297098,,,P-330,"MAGNUM PRODUCING, LP","MASON, L M",377331,451.0000,,45103.0000,0
42283309360000,MAGNUM PRODUCING & OPERATING CO.,SOUTH TEXAS SYNDICATE,,LA SALLE (TX),WILCOX 5350,OIL,INACTIVE,V,5400.00000,,1983-01-01,1994-09-01,82,1024.0000,,11538.0000,,155,,0.0000,11709.0000,EAGLEVILLE,385,,1994.0000,GULF COAST WEST,0.0000,1994.0000,0.0000,EAGLEFORD,14.0000,14.0000,0.0000,81643.0000,0,,,,,,,0.00,,90.00,,,,212.0000,8,393.0000,13,393.0000,13,2.0000,13,5362.00000,5369.00000,,49.000000,1983-01-15,1,1,,OASIS OIL COMPANY,08761,7.00,,WASHBURN RANCH,TX,01,TEXAS & LOUISIANA GULF COAST BASIN,67,USA,,,28.3705394,233,-98.8943431,,,P-330,MAGNUM PRODUCING & OPERATING CO.,H&GN RR CO,371701,155.0000,,0.0000,0
42409026500000,"MAGNUM PRODUCING, LP","FLOERKE, MAX M., JR.",2,SAN PATRICIO (TX),FLOERKE -A-,GAS,INACTIVE,V,10583.00000,1962-11-09,1997-06-01,2012-08-01,179,162890.0000,,3421.0000,,,24.0000,26597.0000,30569.0000,,6,316.0000,70.0000,GULF COAST WEST,2047.0000,411.0000,334.0000,,1.0000,3.0000,15.0000,18710.0000,4,,818,2016-10-01,134,0.0000,0.0000,24530.00,,47610.00,,40.8000,0.0000,7277.0000,32,235.0000,34,1337.0000,32,8.0000,32,9094.00000,9144.00000,0.690000,59.300000,1997-06-21,1,1,SOUTHCROSS CCNG GATHERING LTD.,"KEMCO RESOURCES, INC.",167295,50.00,,"MIDWAY, N.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.9745077,239,-97.3268075,17,,P-330,"MAGNUM PRODUCING, LP","STERLING, I",254787,,426.0000,70.0000,0
42409317180000,"MAGNUM PRODUCING, LP",BARTOSH GAS UNIT,3,SAN PATRICIO (TX),WATSON 9850,GAS,P & A,V,10988.00000,1994-12-15,1997-12-01,2007-12-01,31,128403.0000,,5579.0000,,,141.0000,3425.0000,26980.0000,,708,14976.0000,2523.0000,GULF COAST WEST,56172.0000,11885.0000,1498.0000,,19.0000,94.0000,450.0000,562387.0000,4,,,2007-12-08,,95.0000,1775.0000,23900.00,,23020.00,,41.8000,0.0000,14976.0000,1,708.0000,1,3204.0000,1,19.0000,1,9924.00000,9932.00000,0.680000,55.300000,1997-12-01,1,1,SOUTHCROSS CCNG GATHERING LTD.,"PLAINS MARKETING, L.P.",165603,8.00,,"MIDWAY, N.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.9709778,239,-97.3286433,,,P-330,"MAGNUM PRODUCING, LP","STERLING, I",254432,,141.0000,4.0000,0
42215323090000,"MAGNUM PRODUCING, LP",PAINTER G. U.,14,HIDALGO (TX),3-H-1,GAS,P & A,V,8300.00000,2005-01-27,1997-08-01,2002-07-01,58,94370.0000,,1879.0000,,5,39.0000,1305.0000,17607.0000,,,123.0000,0.0000,GULF COAST WEST,43340.0000,7223.0000,324.0000,,0.0000,68.0000,405.0000,405367.0000,1,307,1533,2016-06-01,84,0.0000,0.0000,,2994.0650,50220.00,333.9940,0.0000,128.2000,12161.0000,2,193.0000,6,2027.0000,2,12.0000,2,7446.00000,7456.00000,0.600000,,1997-08-23,1,1,"DCP OPERATING COMPANY, LP","FLINT HILLS RESOURCES, LP",164277,10.00,,MERCEDES,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,26.2623957,54,-97.9103054,,,P-330,"MAGNUM PRODUCING, LP","YNOJOSA DE BALLI, J J",254104,337.0000,1009.0000,62.0000,0
42273008710000,"MAGNUM PRODUCING, LP",CHILDS/MIDDLE/GU,14,KLEBERG (TX),UPPER 7B,GAS,ACTIVE,V,9880.00000,1957-02-14,1997-02-01,2020-11-01,272,560449.0000,7,1635.0000,,,221.0000,22397.0000,95043.0000,,,1388.0000,0.0000,GULF COAST WEST,49253.0000,8209.0000,4805.0000,,0.0000,12.0000,70.0000,69774.0000,6,10,4146,2004-09-16,107,49.0000,480.0000,,,342780.00,,0.0000,0.0000,12897.0000,3,99.0000,91,2150.0000,3,13.0000,3,7948.00000,8126.00000,0.670000,,1997-04-02,1,1,"MAGNUM PRODUCING, LP","GULFMARK ENERGY, INC.",162080,178.00,,MAY,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.3083778,232,-97.7386029,13,,P-330,"MAGNUM PRODUCING, LP","TREVINO, G",253634,,3312.0000,85.0000,0
